@relation wankara
@attribute Max_temperature numeric
@attribute Min_temperature numeric
@attribute Dewpoint numeric
@attribute Precipitation numeric
@attribute Sea_level_pressure numeric
@attribute Standard_pressure numeric
@attribute Visibility numeric
@attribute Wind_speed numeric
@attribute Max_wind_speed numeric
@attribute class numeric
@attribute group {0,1}
@data
45.3,19.2,24.6,0,30.09,26.8,6.2,0.81,6.9,31.1,1
61.9,29.1,36.4,0.05,30.14,26.91,7.2,4.95,17.2,46.8,1
85.6,57.9,49.1,0,29.91,26.84,8.7,7.48,11.3,71.7,0
66.6,32,38.7,0,30.22,27,5.7,1.5,8.06,48.6,0
91.4,64,48.9,0,29.68,26.68,8.7,7.6,12.7,78.9,0
88.3,59.7,49.5,0,29.86,26.74,8.3,8.98,14.9,74.6,0
51.4,46,42.6,0.3,30,26.79,7.7,11.5,16.1,48.1,1
41.7,30.2,32.8,0.2,30.15,26.9,2.2,1.84,9.21,35.3,1
83.1,47.5,43.4,0,29.92,26.78,9,3.22,17.2,69.8,0
75.2,42.1,42,0,29.98,26.83,8.4,5.41,11.3,60.6,0
86.4,51.6,35.7,0,30.07,26.92,8.2,4.14,13.8,69.7,0
81.3,40.3,41.1,0,29.96,26.8,8.8,4.26,13.8,62.2,0
48.4,29.7,32.6,0.3,30.02,26.78,8.4,6.9,13.8,40.3,1
39.2,16.9,22.6,0,30.21,26.85,4.8,0.12,3.34,28.3,1
93.6,65.5,52.2,0,29.63,26.63,8.6,7.94,13.8,78.6,0
83.1,58.1,50.1,0,29.75,26.71,8.3,8.86,20.8,70.6,0
60.8,42.8,43,0,29.94,26.74,8.2,4.95,16.1,51.2,0
64,46.4,44.1,0,29.97,26.8,8.2,2.65,9.21,54.4,0
61.5,39.2,36.5,0,29.99,26.81,8.7,6.67,11.3,51.4,0
81.3,39.2,40.4,0,30,26.84,8.3,2.42,9.21,59,0
84.6,54,42.6,0,29.82,26.7,8.5,5.06,10.2,70.5,0
70.9,45.7,44.5,0,29.94,26.78,8.9,4.14,9.21,55.9,0
84.2,46.4,37.8,0,30.01,26.86,8.3,2.19,8.06,66.8,0
30.2,15.8,15,0,30.33,27.01,8.7,5.98,10.2,23.5,1
83.3,54.7,44.5,0,29.89,26.83,8.6,7.14,16.1,68.2,0
79.9,44.1,45.8,0,29.96,26.84,8.5,5.64,16.1,64.8,0
79.2,41.4,34.6,0,30.04,26.88,8.3,2.53,9.21,60.3,0
41.5,12.2,20.8,0,30.1,26.73,6.7,2.76,12.7,28.8,1
42.8,22.6,27.5,0,30.12,26.84,6.5,6.21,14.9,32.4,1
59.4,22.6,25.7,0,29.89,26.67,7.1,3.57,13.8,40.1,1
68,32,31.1,0.05,29.92,26.74,8.3,7.14,18.3,52.1,0
37.4,15.8,19.3,0,30.38,27,4.9,1.84,8.06,24.5,1
82,59,54.9,0.05,29.68,26.62,8.1,8.06,28.8,67.6,0
52.5,36,35.5,0.6,29.86,26.64,7.7,4.14,13.8,44.2,1
59.7,46.4,46,0.3,29.72,26.55,7.8,5.64,17.2,50.6,0
53.6,33.4,33.3,0,30.01,26.78,8.7,4.83,11.3,43.2,1
61.2,28.4,31.6,0,30.03,26.8,7.5,3.91,12.7,43.8,1
78.8,53.8,48.6,0,30.04,26.93,8.6,8.86,13.8,66.3,0
72.7,47.5,49,0,29.84,26.73,8.5,2.88,13.8,61.4,0
67.1,37.8,36.9,0,30.03,26.86,8.5,3.91,8.06,55.7,0
80.6,47.8,45.3,0,29.84,26.74,8.8,4.6,9.21,66.1,0
45.1,33.8,32.8,0.1,30.01,26.77,8.4,7.37,11.3,39.8,1
71.6,55.4,52.2,0.2,29.84,26.73,7.7,4.83,13.8,61.7,0
51.3,31.3,38.9,0.1,29.88,26.64,8.5,9.44,19.4,45.9,1
42.8,32,33.7,0.2,29.99,26.72,7.4,2.65,10.2,37.6,1
87.8,60.8,49.9,0,29.71,26.61,8.6,8.29,19.4,73.3,0
72.3,37,36.9,0,29.98,26.79,8.6,3.91,12.7,56.8,0
74.1,33.8,37.3,0.1,30.16,26.95,8.3,2.99,9.21,54.6,0
84.6,55.2,48.6,0,29.78,26.73,8.2,6.9,12.7,70.9,0
91.9,51.8,46.2,0,29.7,26.67,8.5,4.6,19.4,75.3,0
54.1,30.7,39.4,0.1,29.87,26.67,8.5,7.37,13.8,47.4,1
42.4,21.2,20.7,0,30.18,26.9,8.7,9.67,25.3,33.8,1
37.4,24.8,25.3,0,30.01,26.69,8.5,10.9,16.1,32,1
50.4,29.1,27,0,30.44,27.11,8.3,12.6,17.2,37.5,1
78.1,39,38.6,0,29.94,26.79,8.9,2.88,12.7,58.5,0
73.4,45.3,38.7,0,29.74,26.62,8.7,4.83,12.7,59.4,0
39.2,29.3,32.1,0,30.13,26.82,2.9,3.57,8.06,34.7,1
51.1,28.4,32.4,0,30.29,27.01,8.6,4.03,11.3,41,1
50.7,28.9,38.4,0.8,29.73,26.54,7,8.06,19.4,43.1,1
59.7,28.4,34.2,0,30.14,26.86,5.1,2.42,9.21,40.1,1
52.2,31.1,40.4,0.1,30.09,26.83,5.4,1.04,5.87,45.6,1
52.3,38.1,33.7,0,29.72,26.46,8.5,9.67,17.2,45.2,1
43.9,35.6,36.8,0.1,29.69,26.49,5.7,5.18,13.8,39.3,1
86.7,47.8,43.1,0,29.81,26.74,8.5,4.6,12.7,70.4,0
23.7,2.7,11.5,0,30.42,27.04,4.5,1.84,6.9,16.2,1
44.6,38.3,34.9,0,29.88,26.65,9.3,7.71,33.2,40.9,1
50,27.3,31.5,0,30.15,26.88,8.1,2.07,9.21,38.8,1
57.2,19.4,22.9,0,30.06,26.77,8.4,5.29,12.7,37.7,1
77.4,60.8,49.9,0,29.74,26.68,8.7,8.86,16.1,67.9,0
86,45.3,48.8,0,29.94,26.79,8.1,1.96,6.9,67.4,0
61.2,35.6,33.5,0,29.99,26.79,8.1,4.26,9.21,48.7,0
60.8,36.3,39.5,0.3,30.16,26.94,5.8,1.5,8.06,47.5,1
75.6,44.6,43.9,0,29.91,26.79,8.5,2.88,9.21,61.9,0
50.5,21.2,28.2,0,30.12,26.85,5.8,3.34,11.3,34.7,1
41.9,15.1,18.9,0,30.48,27.06,4.6,2.53,10.2,26.9,1
51.8,23,18.1,0,30.13,26.86,8,3.22,11.3,37.2,1
46.9,31.1,28.9,0,30.01,26.77,8.4,10,17.2,38.2,1
88.2,51.4,44.3,0,29.88,26.76,8.4,4.72,37.9,70,0
75.6,48.2,46.8,0,29.84,26.73,8.7,5.52,16.1,62.1,0
41.5,28.4,31.6,0.1,30.16,26.89,1.7,2.3,6.9,33.9,1
78.8,48.7,49.5,0,29.88,26.78,8.8,5.87,19.4,64.4,0
91.4,57.6,39.9,0,29.81,26.71,8.6,8.98,17.2,76.8,0
71.6,44.6,41.6,0,29.71,26.63,8.5,5.98,14.9,59.9,0
39.9,31.6,31.9,0,29.74,26.52,5.2,3.34,10.2,35.5,1
82.4,43.9,39.4,0,29.78,26.7,8.1,11,26.3,66.7,0
43.7,37,33.6,0,30.06,26.78,6.6,5.98,12.7,39.7,1
77,52.5,50.8,0.1,29.78,26.69,8.5,5.52,17.2,64.9,0
90.3,52.9,42.2,0,29.87,26.82,8.2,2.3,6.9,72.9,0
58.3,32,31.4,0,30.01,26.79,7.2,7.48,14.9,42.1,1
48.2,35.6,35.5,0.05,29.97,26.76,8.2,7.6,16.1,43,1
39.2,14.7,18.9,0,30.24,26.84,7.8,5.06,10.2,29.4,1
30.2,11.1,13.8,0,30.33,26.98,6.6,3.8,8.06,20.6,1
60.3,36.3,39.7,0,30.05,26.83,6.7,1.61,8.06,48.1,1
78.1,46,42.4,0,30.03,26.87,8.4,3.34,8.06,62.8,0
46.8,15.4,17.4,0,30.32,26.94,4.9,1.5,8.06,29.2,1
57.2,48.2,43.1,0,29.78,26.63,7.9,17.4,25.3,52.2,0
70.7,50,53.5,0.2,29.79,26.68,8.6,3.57,12.7,60.9,0
61.3,49.8,50.5,0,29.95,26.76,7.5,3.68,11.3,54.9,0
66.9,46.4,46.1,0.2,29.73,26.62,9,6.56,40.2,56.7,0
51.8,42.4,39.3,0.6,29.88,26.69,7.6,6.21,14.9,45.6,1
72.3,51.8,49.1,0.1,29.84,26.75,8.7,6.9,13.8,62.4,0
64.4,39.2,36.5,0,30.21,26.99,8.7,7.25,16.1,50.5,0
34.2,26.4,23.9,0,29.87,26.62,8.2,8.75,14.9,30.3,1
63,26.1,31.8,0,30.19,26.91,6.8,0.69,5.87,41.4,1
52.2,30.7,42.9,0.2,29.82,26.63,7.6,3.45,10.2,47,1
75.2,53.6,47.4,0,29.59,26.54,8.6,8.75,16.1,64,0
36.5,19.4,17.1,0,30.54,27.14,7.6,2.53,10.2,26.4,1
79.3,44.6,46.7,0,30.06,26.93,8.4,3.22,10.2,62.8,0
42.1,32,27.5,0.1,30.04,26.8,8.8,4.37,23,36.3,1
87.1,53.6,50.7,0,29.7,26.64,8.6,2.88,10.2,71.5,0
48.2,36.1,38,0.2,29.68,26.46,4,3.11,11.3,40.9,1
46.9,27.7,21.2,0,30.05,26.76,8.7,4.83,12.7,36.7,1
56.1,17.6,23.1,0,30.23,26.94,7,3.45,9.21,38.7,1
35.6,23,25.3,0.2,29.9,26.65,7.5,8.98,16.1,31,1
48.2,39.2,36.6,0.1,29.91,26.72,7.7,9.09,17.2,44.5,1
39.2,24.4,22.9,0.3,29.96,26.67,7.2,9.9,18.3,32.9,1
36.3,7.2,14.3,0,30.46,27.03,6.4,0.81,4.72,22.9,1
39.2,-0.8,12.2,0,30.56,27.18,3.7,0.46,4.72,18.9,1
83.5,48.2,40.4,0,29.84,26.71,8.6,8.86,18.3,67,0
84.7,46.6,52,0,29.88,26.79,8.5,3.68,10.2,68.3,0
46.9,26.6,29,0,30.12,26.8,3.8,2.3,14.9,34.1,1
54,28,29.5,0,30.02,26.8,9.6,5.41,16.1,41.1,1
65.5,42.8,40.3,0,30.09,26.9,8.6,1.61,5.87,53.7,0
77.7,59.7,45.4,0.05,29.7,26.59,8.7,12.3,23,68.4,0
35.6,22.6,25.8,0,30.08,26.74,0.5,0.23,4.72,30.1,1
50,26.6,34.3,0,30.01,26.78,7.8,7.14,13.8,40.1,1
74.7,55.4,55.3,0.1,29.82,26.71,8.3,6.33,13.8,62.8,0
32,28,28.5,0,30.23,26.93,3.1,2.07,6.9,29.8,1
64,39.2,39,0.1,30.03,26.83,8.8,3.57,10.2,50.9,0
63.7,41,36,0.05,29.81,26.65,7.9,10,18.3,52,0
81.3,46,47.2,0,29.96,26.8,8.6,3.8,10.2,64.8,0
68.5,44.6,42.5,0,30.04,26.87,8.4,5.98,13.8,55.1,0
45,32,31.8,0,30.13,26.82,4.7,2.53,9.21,37.1,1
81.3,47.8,52.7,0,29.98,26.79,7.3,2.65,13.31,63.3,0
68,44.6,44,0,29.97,26.81,8.3,5.29,11.3,56.2,0
79.2,57.6,49.8,0,29.73,26.67,8.8,9.9,17.2,67.6,0
44.6,24.8,25.1,0,30.07,26.77,9.2,2.99,6.9,35.6,1
85.3,62.6,47.7,0,29.92,26.8,8.6,10.7,19.4,72.6,0
29.1,14,13.9,0,30.3,26.9,8.4,3.91,9.21,21.5,1
69.8,42.4,45.9,0,29.93,26.78,9,3.22,11.3,56.5,0
78.8,53.6,47.4,0,29.76,26.69,8.7,8.86,13.8,67.3,0
60.1,24.8,29.8,0,30.26,26.95,4.3,0.81,5.87,38.9,1
73.4,30.4,45.4,0,29.93,26.78,7.3,4.26,12.7,56.6,0
50.7,23,27,0,30.05,26.76,5.3,2.19,10.2,33.9,1
33.4,23,24.3,0,30.41,27.02,4.8,5.75,11.3,27.8,1
43.5,16.3,19.5,0,30.29,26.93,8,2.99,10.2,31.9,1
72.3,44.4,48.5,0,29.99,26.84,8.8,2.19,9.21,58.3,0
54.7,32,38.4,0,30.02,26.77,6.7,3.34,12.7,44.3,1
67.8,33.3,34.6,0,30.12,26.89,8.3,2.65,6.9,53.8,0
41,29.5,27.6,0,30.14,26.83,5,1.61,5.87,34.7,1
60.8,37.8,38.7,0,29.94,26.74,10,5.06,17.2,48.7,0
50,33.8,36.5,0.2,29.73,26.51,8.1,4.6,10.2,41.2,1
73.8,42.8,43.8,0.1,29.81,26.66,8.5,4.95,11.3,61.3,0
44.6,29.8,30.7,0.1,30,26.72,8.3,6.21,11.3,36.3,1
83.1,61.2,42.4,0,29.55,26.47,8.7,11.9,24.1,72.3,0
72.5,46,36.6,0,30.16,26.99,8.5,9.9,14.9,58.8,0
66.9,28.8,25.5,0,29.88,26.69,8.1,1.73,8.06,48.8,0
51.1,19.6,21.8,0,30.42,27.07,8.8,1.15,4.72,33.3,1
57.7,24.8,34.4,0,30.01,26.73,5.4,1.84,8.06,42.5,1
83.5,53.6,46.9,0,29.98,26.78,6.9,6.79,13.8,69.5,0
71.6,40.1,42.6,0.05,29.7,26.54,7.8,3.11,9.21,57,0
66.2,43.9,43.5,0,29.97,26.8,8.6,5.18,11.3,54.2,0
68,38.1,32.1,0,29.93,26.76,8.5,2.76,8.06,53.5,0
72,46.4,44.7,0.1,29.82,26.7,9,4.49,9.21,60.9,0
50,33.8,35.8,0.05,30.12,26.89,7.7,1.38,10.2,41.8,1
77,53.6,53.3,0.1,29.73,26.66,9.4,6.21,17.2,65.7,0
45.7,28,25,0.2,30.2,26.93,8.6,5.18,12.7,36.1,1
88.5,55.4,57.6,0,29.75,26.7,8.7,3.22,9.21,73,0
99,56.1,44.7,0,29.68,26.61,8.6,6.21,14.9,81.6,0
52.9,37,34.7,0.05,29.86,26.68,8.7,8.98,20.8,42.8,1
52.5,32,31.3,0,29.72,26.49,7.2,4.49,11.3,40.4,1
89.6,51.8,42.8,0,29.8,26.69,8.8,6.9,17.2,75.5,0
36.3,13.5,14.3,0,29.94,26.65,8.2,1.61,5.87,23.3,1
36,23,23,0,30.32,26.98,8.5,4.37,12.7,31.9,1
55.4,36.7,36,0,30.12,26.89,6.4,4.6,11.3,44.4,1
65.8,50,48.5,0.2,29.74,26.63,8.5,6.1,16.1,55.1,0
57.9,37.4,41.4,0,29.9,26.67,6.3,5.06,12.7,47.6,1
64.8,29.5,31.6,0,30.2,26.97,8.2,5.75,12.7,47.7,1
40.6,24.8,31.8,0.3,29.94,26.69,2.6,1.04,5.87,34.2,1
59.7,36.7,37.8,0,30.01,26.81,8.6,2.42,6.9,50.5,0
43.9,13.5,18.1,0,30.36,26.97,5.9,2.99,11.3,27.2,1
59.7,42.8,43.1,0,29.98,26.79,5.9,2.07,9.21,49.5,0
58.3,35.6,33,0,29.85,26.67,8.5,8.4,21.8,49.2,0
86,47.8,47.9,0.05,29.9,26.8,8.3,5.29,17.2,65.2,0
46.4,24.1,28.2,0,30.21,26.88,5.1,0.69,4.72,34,1
80.2,45.3,46.2,0,30.04,26.88,8.7,3.11,13.8,63.5,0
84.6,57.2,48.8,0,29.69,26.67,8.8,6.79,13.8,70.2,0
50,24.1,27.6,0.4,30.26,26.97,5.8,0.92,4.72,35.8,1
74.5,48.2,50.8,0.3,29.73,26.64,8.3,4.95,16.1,62.1,0
63,25.5,34.2,0,30.18,26.94,7.9,4.37,12.7,44.2,1
93.2,50.4,34,0,29.95,26.82,9,2.76,10.2,77.5,0
60.8,39.2,37.7,1.2,29.89,26.69,8.7,2.76,8.06,49.6,0
44.6,27,23.7,0,30.02,26.76,8.7,12.2,17.2,34.4,1
69.8,41,40.9,0,29.99,26.82,8.5,4.03,11.3,55.7,0
36.7,21.9,27.1,0,29.86,26.53,5,7.25,12.7,30.9,1
71.6,50.5,46.7,0.3,29.72,26.61,8.1,6.56,18.3,60.3,0
77.7,49.6,46,0,30.02,26.86,8.5,4.26,9.21,64.3,0
57.9,28.4,27.3,0,29.83,26.62,8.8,7.37,23,47.7,1
44.6,28.4,32.1,0.2,30.14,26.85,5.3,2.19,8.06,36.8,1
49.3,22.8,32,0.05,29.94,26.7,5.5,6.44,19.4,38.7,1
41,33.8,34.8,0.2,30.06,26.77,5.9,5.29,13.8,37.8,1
86.4,50,39,0,29.76,26.64,8.3,3.34,9.21,70.4,0
74.1,41.4,40.1,0,29.98,26.85,8.6,3.45,12.7,59.1,0
59.7,21,25.6,0,30.25,26.94,5.9,2.42,10.2,36.8,1
71.2,38.1,39,0,29.91,26.74,8.6,3.34,10.2,55.7,0
60.8,32,40.1,0.1,29.92,26.7,6,7.37,18.3,47.6,1
68,38.8,45.2,0,29.81,26.65,6.5,5.52,19.4,56.9,0
35.6,21.2,22.4,0,30.12,26.78,7,4.49,20.8,28.8,1
92.8,64.8,52.3,0,29.52,26.52,8.7,6.33,12.7,78.3,0
35.6,23,16.7,0.2,29.94,26.63,9,11.3,17.2,27.8,1
89.6,52.5,46.1,0,29.9,26.78,8.2,8.63,16.1,76.2,0
86,48.2,41.9,0,29.84,26.75,8.5,4.95,13.8,70.8,0
57.6,24.8,29.5,0,30.01,26.77,7.5,6.21,16.1,43.9,1
52.9,36.9,31.3,0,29.68,26.49,8.9,11.1,17.2,44.1,1
82.8,41.7,51,0.05,29.77,26.66,8.5,8.98,26.3,68.7,0
58.5,43.7,44.5,0.2,30.18,26.96,7.4,5.29,10.2,49.5,0
73.4,40.6,41.5,0,29.97,26.8,8.6,1.38,5.87,55.6,0
81.3,54.3,54.2,0,29.73,26.66,8.1,4.49,14.9,66.9,0
89.1,54.3,49.1,0,29.93,26.79,8.6,6.44,14.9,72.3,0
62.6,29.7,33.6,0,29.76,26.57,9.1,6.33,17.2,47.8,1
87.1,46.4,47.5,0,29.99,26.9,8.4,5.75,16.1,68.6,0
44.6,19.8,24.4,0,30.27,26.92,5.2,6.44,44.8,33.2,1
72,31.3,42.6,0.1,29.64,26.52,7.6,5.64,18.3,56.6,0
54.3,33.1,45.4,0.2,29.7,26.58,7.6,6.9,10.2,51.8,0
45,23,19.5,0,30.23,26.96,8.2,6.56,14.9,34.3,1
44.6,25.5,33.7,0,30.12,26.82,6.4,3.45,8.06,38.1,1
36,30.2,26,0,30.17,26.84,9.1,2.76,8.06,32.4,1
38.1,29.1,27.8,0.1,30.22,26.89,3.8,1.5,5.87,33.3,1
63.7,39.9,42.8,0,30.02,26.85,8.7,5.41,40.2,54.2,0
63.3,33.4,36.9,0.05,29.97,26.77,8.7,5.29,17.2,48.7,0
47.3,21.9,28.8,0,30.11,26.83,5.3,2.3,9.21,33.5,1
40.6,19.4,16.1,0.1,30.2,26.96,9.1,12.4,20.8,30.1,1
80.6,52.3,53.2,0,29.65,26.59,8.5,3.8,13.8,66.2,0
37.4,30.2,25.9,0,30.28,26.94,8.8,15.3,20.8,33.2,1
86,55.8,50.5,0,29.75,26.69,8.6,5.64,12.7,71.7,0
62.6,34.5,37,0,30.23,26.99,8.1,1.61,8.06,48.2,1
32.7,24.8,21.6,0.2,29.56,26.31,3,12.3,17.2,27.4,1
40.3,16.9,24.6,0.05,30.12,26.83,8.5,4.37,13.8,30.7,1
73,43.2,34.9,0,30.19,27.03,8.1,7.48,12.7,55.6,0
30.6,11.8,14.1,0,30.47,27.03,2.6,3.11,9.21,19.3,1
35.6,28,23.2,0,30.15,26.81,8.2,1.27,8.06,30.5,1
55.6,46.4,43.5,0.1,29.73,26.57,8.2,6.56,10.2,50.1,0
82.4,53.6,46.3,0,29.78,26.66,8.9,9.55,20.8,69,0
31.3,0.3,4.6,0,30.3,26.82,6.9,0,13.31,14.1,1
55.4,24.4,28.1,0,30.04,26.76,7.2,5.75,14.9,39.8,1
66.2,50,44.1,0,29.85,26.67,9.2,12.2,57.4,58.7,0
84.2,48.2,42.1,0,29.79,26.72,8.6,4.6,11.3,67.9,0
52.9,18,18.1,0,30.05,26.73,7.7,0.35,4.72,33.6,1
78.4,55.4,51.4,0.1,29.74,26.67,8.9,4.49,11.3,65.7,0
39.6,26.6,25.6,0,30.19,26.83,7.9,5.98,10.2,30.9,1
75.2,57.2,45.3,0,29.76,26.65,8.7,9.55,19.4,65.6,0
73.6,39.2,43,0,29.99,26.86,7.6,3.22,10.2,55.9,0
34.7,27.9,23.7,0,30.02,26.75,8.5,5.64,10.2,31.3,1
53.6,24.1,26.3,0,30.04,26.78,7.8,2.99,10.2,37.5,1
45.7,26.2,27.4,0,30.31,26.98,6.2,0.81,4.72,33.5,1
31.6,14,14.3,0,30.5,27.07,8.8,2.53,12.7,20.6,1
37.8,17.2,16.6,0,30.3,26.93,8.5,6.44,16.1,28.4,1
41.7,24.8,23.7,0,30.03,26.73,9.2,8.17,21.8,33.7,1
84.9,47.7,43.8,0,29.78,26.7,8.3,4.6,13.8,68.7,0
70.9,33.8,35.7,0,30.04,26.84,8.2,2.53,9.21,53.4,0
91.8,51.4,43,0,29.84,26.72,8.4,8.52,13.8,74.4,0
45.5,37.4,37.7,0,30.01,26.79,7.4,3.8,9.21,41.9,1
44.6,30.9,32.2,0,29.97,26.73,7,1.96,6.9,37.4,1
93.7,54,39.3,0,29.8,26.7,8.2,7.6,14.9,76.3,0
38.8,17.6,20.5,0,29.85,26.59,6.7,9.9,20.8,27.8,1
46.8,26.6,25.8,0,30.26,26.94,7.5,5.18,10.2,35.6,1
61.2,33.8,33.1,0,30.02,26.82,8,6.79,12.7,46.9,1
32,24.8,15.2,0.3,30.35,27,9.1,12.2,16.1,27.8,1
77,47.3,45.3,0,29.78,26.68,8.5,2.88,9.21,62.7,0
59,42.8,36.7,0.05,29.89,26.7,8.8,8.4,18.3,50.9,0
66.2,37.4,30.8,0,30.21,26.99,8.2,6.67,11.3,50,0
50.9,26.6,30.1,0.1,29.89,26.68,8.3,9.55,24.1,40,1
91.4,53.6,44.5,0,29.87,26.74,8.4,6.79,17.2,71.7,0
59,23.2,27,0,30.37,27.06,8.7,1.84,8.06,40.5,1
95,57.2,46.3,0,29.64,26.55,8.4,9.09,32.2,75.4,0
68.9,44.6,42.6,0,29.79,26.65,8.9,8.63,17.2,57.8,0
71.6,46.4,41.4,0,29.94,26.81,9.1,1.61,5.87,58.5,0
50,30.2,33.8,0,30.17,26.9,4.8,3.8,13.8,37.9,1
78.8,55.2,49.6,0,29.86,26.73,8.9,4.95,11.3,67.3,0
57.4,17.6,16.5,0,30.06,26.76,7.9,3.8,10.2,36.6,1
51.4,37,39.8,0,29.91,26.68,7.4,7.94,25.3,44.5,1
37.4,28.4,31,0.2,29.86,26.65,5.6,7.6,11.3,34.1,1
34.5,25.9,25.5,0.1,29.91,26.65,7.8,3.8,8.06,31,1
41.7,32,31.3,0.5,29.88,26.64,6.6,7.94,17.2,36.4,1
53.6,30.9,32.9,0.3,29.97,26.74,8.2,3.34,8.06,45,1
31.3,15.1,16.2,0,30.51,27.06,3.6,0.92,4.72,20.2,1
80.2,42.1,41.8,0,30.04,26.92,8.6,5.64,16.1,63.5,0
39.2,15.8,16.5,0,30.35,26.96,8.6,3.57,11.3,26.6,1
91.4,55.4,44,0,29.87,26.75,8.6,1.73,8.06,74,0
68.4,34.9,29.7,0,29.95,26.78,8.5,2.88,12.7,52.5,0
55.8,26.2,30,0,30.17,26.88,7.2,1.27,6.9,38.4,1
82.8,57.2,48.1,0,29.86,26.79,8.3,11.5,16.1,71.1,0
62.6,30.6,42.4,0.1,29.84,26.67,8.2,4.72,16.1,51.1,0
72.7,39.2,41.4,0,30.14,26.96,8.2,2.76,11.3,54.8,0
90,58.1,49.1,0,29.88,26.76,8.4,10.8,17.2,76,0
53.2,37.4,36.6,0,30.16,26.91,8.8,5.64,14.9,44.4,1
65.7,46.4,41.2,0,30.12,26.93,8.6,9.09,14.9,55.9,0
77.4,57.2,41.7,0,29.68,26.6,7.8,7.37,20.8,65.6,0
95.4,57.9,53.3,0,29.7,26.62,8.5,6.9,14.9,79.3,0
59.4,23.4,27,0,30.47,27.14,8.2,1.73,11.3,39.3,1
43.2,21.7,28.1,0,30.18,26.91,4.2,0.69,4.72,32.6,1
82.4,53.6,50.3,0,29.83,26.77,8.7,6.44,11.3,70.3,0
97.2,56.5,47.1,0,29.79,26.78,8.8,2.99,9.21,77.9,0
89.6,47.5,40.7,0,29.75,26.69,8.2,3.57,10.2,71.2,0
78.8,39.6,36.5,0,29.95,26.81,7.6,3.11,11.3,59.8,0
38.1,19,18.2,0.05,30.4,27.02,8.7,2.42,6.9,29.1,1
57.2,35.6,38.1,0.2,29.82,26.64,9.7,9.09,15.4,47.5,1
51.8,41,39.1,0,29.65,26.47,7.6,6.67,16.1,45.8,1
42.4,26.6,25.5,0,29.95,26.73,8.7,5.41,11.3,35.6,1
42.8,30.9,34.6,0.05,29.92,26.69,10.3,4.6,13.8,37.6,1
78.8,46.8,36.5,0,29.89,26.78,8.3,6.79,10.2,64.5,0
60.4,24.8,29.2,0,30.26,26.96,7.3,0.46,10.2,39.5,1
55.4,42.4,36.3,0,30.2,26.98,8.5,15.4,21.8,47.7,1
40.1,25.9,30,0.05,29.82,26.58,5,1.96,4.72,33.4,1
81.5,56.7,47.8,0,29.75,26.7,8.1,7.94,11.3,67.5,0
90.3,58.5,46.8,0,29.85,26.73,8.3,4.6,11.3,73.7,0
30.2,18.7,21.7,0,30.05,26.76,5.1,2.65,13.8,25.8,1
28,20.5,19.6,0,30.01,26.72,7.1,10,13.8,24.6,1
59.7,32.9,45.6,0,29.83,26.67,7.4,4.03,6.9,53.9,0
59,20.5,22.6,0,30.26,26.99,8.2,1.27,5.87,39.4,1
60.1,31.3,35.3,0,30.04,26.83,8.7,3.57,8.06,48.4,1
57.9,17.2,19.3,0,30.4,27.06,7.5,0.35,4.72,34,1
50,39.2,38.3,0.2,29.6,26.45,8,4.95,10.2,45.5,1
86,55.4,50.4,0,29.96,26.82,8.4,11.6,18.3,71.9,0
37.4,24.8,22.8,0,30.12,26.79,8.4,10.3,16.1,31.8,1
46.4,23.7,20.6,0,30.4,27.08,8.2,2.07,5.87,33.9,1
28.4,20.1,17.5,0,30.19,26.9,8.7,3.91,9.21,24.2,1
84.2,56.5,40.6,0,29.99,26.85,8.3,9.32,16.1,70.6,0
84.2,48.9,45.8,0,30.01,26.87,8.5,5.41,12.7,67.9,0
65.7,17.6,23.7,0,30.16,26.91,8,3.57,12.7,42.7,1
59,28.4,33.3,0,30.03,26.78,6.5,2.19,9.21,41.5,1
38.1,23.4,21.3,0.1,30.47,27.11,8.1,1.96,8.06,29.4,1
54,41,43.1,0.3,29.91,26.71,5.7,1.96,8.06,48.3,1
56.5,24.6,28.2,0,30.24,26.96,7.6,2.53,9.21,38.2,1
46.6,30.2,29.4,0.1,30.24,26.97,8.5,8.29,13.8,38.5,1
34.2,21.2,20.3,0,30.04,26.76,8.1,5.98,12.7,27.5,1
88.5,51.3,53.3,0,29.69,26.63,8.2,3.91,16.1,69.2,0
86.4,46.8,35.6,0,30.06,26.9,8.5,2.42,9.21,65.4,0
41,24.8,28.9,0.1,29.98,26.68,4.3,3.8,9.21,33.9,1
75.6,44.6,39.8,0,30.05,26.93,8.5,8.17,13.8,62.4,0
77.4,45.5,44.7,0,29.88,26.76,8.6,2.07,6.9,62,0
38.1,23,26.2,0.1,29.86,26.63,7.1,10.3,16.1,33.3,1
74.1,56.8,52,0,29.8,26.71,8.7,7.71,14.9,65.3,0
68,31.1,29.3,0,30.04,26.82,8.2,3.22,10.2,48.5,0
75.9,48.2,40.5,0,29.84,26.75,7.8,11.1,28.8,61.6,0
36,23.9,14.5,0,30.17,26.89,8.8,15.5,28.8,29.8,1
56.1,23.7,31.2,0,30.29,26.98,4.9,2.19,11.3,37.2,1
71.6,39.2,40,0,30.1,26.92,8.7,1.96,6.9,55.5,0
41,15.8,16.4,0,30.1,26.79,6.8,1.73,20.8,26.9,1
85.6,55.8,52,0,29.53,26.52,8.8,6.1,25.3,67,0
70.2,42.8,38.5,0,29.99,26.83,8.3,3.45,11.3,56.7,0
