@relation friedman
@attribute Input1 numeric
@attribute Input2 numeric
@attribute Input3 numeric
@attribute Input4 numeric
@attribute Input5 numeric
@attribute class numeric
@attribute group {0,1}
@data
0.80677007,0.500186648,0.544399775,0.761515561,0.055650987,16.83438668,0
0.150277914,0.090716563,0.138694404,0.329071711,0.024599882,6.604591931,1
0.651976412,0.271666435,0.247384407,0.773591888,0.657258828,17.65142878,0
0.44629895,0.313318217,0.309534307,0.147756459,0.32750643,8.586384718,1
0.737097756,0.248386119,0.611402073,0.791083786,0.445192442,16.39868914,0
0.004108159,0.55755736,0.982162272,0.027003743,0.415082555,7.043573475,1
0.035930078,0.080623599,0.015690601,0.308720241,0.152814661,9.733226127,1
0.434504145,0.47653307,0.242606324,0.848037206,0.784729111,19.72697746,0
0.376665566,0.443847877,0.241322937,0.243890036,0.455373503,10.85828925,1
0.227533817,0.820939591,0.65904655,0.707494813,0.517886706,16.54519265,0
0.760435093,0.44437556,0.423703642,0.404796686,0.719582141,15.8164577,0
0.637858648,0.621109284,0.125605266,0.780644995,0.925827218,26.2644858,0
0.121124298,0.773054357,0.378163652,0.15655733,0.760862084,8.544988296,1
0.74767696,0.146746359,0.407314377,0.445825874,0.667234477,11.88652473,1
0.901048123,0.404946963,0.195453133,0.756541555,0.20593996,18.06270433,0
0.537565401,0.641126421,0.713911269,0.533903583,0.678412557,18.60275198,0
0.388123388,0.971124076,0.620878177,0.855904386,0.048297143,18.10457294,0
0.718737794,0.935200208,0.81257145,0.475536373,0.454045087,18.7823864,0
0.400314402,0.699067025,0.748578227,0.998094784,0.5002044,21.66002697,0
0.306368106,0.052493084,0.745901011,0.705156148,0.549861418,12.18874078,1
0.652874344,0.090260351,0.658229505,0.68329547,0.856134308,14.64546218,1
0.092120518,0.926932704,0.617410617,0.800999255,0.825011867,15.38025779,0
0.729301705,0.683367738,0.565879564,0.714525724,0.568463577,20.2374206,0
0.043941656,0.762327388,0.028601236,0.104061811,0.202374297,6.701149626,1
0.800832799,0.19024249,0.582818005,0.066951485,0.741862602,7.905320591,1
0.549895189,0.731976049,0.948102867,0.529583082,0.246776245,20.09839706,0
0.857626847,0.96459522,0.500985451,0.389440488,0.906357659,14.16875194,1
0.521953182,0.313525691,0.347136707,0.440927354,0.558868374,12.02433279,1
0.460966848,0.366744394,0.008019001,0.965933825,0.647419878,20.55105481,0
0.237566912,0.355971088,0.203386966,0.674718556,0.62226348,15.5244176,0
0.765091653,0.176453043,0.156660103,0.77020011,0.346606887,16.37511099,0
0.072437493,0.619946249,0.703437791,0.67386881,0.276912103,11.0808052,1
0.376733074,0.106851395,0.598874165,0.75450269,0.182248357,11.3240436,1
0.082641266,0.831203822,0.464060783,0.752272881,0.283287385,10.01937387,1
0.43660529,0.111880698,0.991663924,0.342720331,0.067698942,10.82739591,1
0.352764104,0.707588013,0.433203515,0.703044405,0.810429211,17.11156267,0
0.998023234,0.797512392,0.580531944,0.615552673,0.554133127,15.36478491,0
0.399909651,0.724006586,0.68001148,0.604073182,0.814050168,20.45321428,0
0.163941493,0.280729793,0.258625306,0.170453508,0.235229466,5.529560443,1
0.128068164,0.968765138,0.453745071,0.441667611,0.828933165,12.14932876,1
0.827438144,0.481335312,0.405423979,0.880221109,0.862836447,24.73698635,0
0.966876529,0.90572228,0.309834823,0.099123762,0.705795348,9.720212862,1
0.693067486,0.827108135,0.240323189,0.425362148,0.692979895,19.12963631,0
0.691956588,0.916973698,0.810017155,0.389810891,0.544087337,18.57364456,0
0.622518865,0.969099516,0.737678064,0.94759156,0.508042015,24.70731338,0
0.004508398,0.48830531,0.857778503,0.454003861,0.983241136,11.75469464,1
0.073955942,0.532631714,0.187388523,0.554009929,0.142836084,10.33861242,1
0.01013913,0.787718719,0.39686931,0.864817754,0.586484332,12.45798525,1
0.682915699,0.126409218,0.676255583,0.717405652,0.852234886,15.62825735,0
0.089901741,0.136325384,0.062921938,0.167680153,0.998113389,11.28882817,1
0.053205477,0.742317168,0.508230487,0.542944212,0.466437081,12.3783743,1
0.62502825,0.613770931,0.055635805,0.610570287,0.622120138,22.81733293,0
0.93012424,0.961485239,0.957863719,0.390911603,0.354181214,12.96958814,1
0.221617342,0.71524065,0.58974825,0.12888643,0.004960676,5.545440415,1
0.139507919,0.318595954,0.142194412,0.702652052,0.957133723,16.7960074,0
0.197702149,0.844134039,0.451724059,0.593310322,0.111997575,12.34349631,1
0.812516843,0.939242848,0.515336797,0.334005929,0.483554259,12.02951427,1
0.726268031,0.88966009,0.563071896,0.140422463,0.300336136,12.28669855,1
0.152666613,0.550129973,0.037788316,0.330379738,0.870737699,13.79735247,1
0.436274935,0.867468321,0.617706907,0.710864299,0.609606083,20.6606124,0
0.847760156,0.06381773,0.965255288,0.983509854,0.261605228,18.55695552,0
0.825914293,0.515597681,0.896151864,0.31878379,0.986929685,22.17076505,0
0.592191896,0.1279419,0.728724196,0.011652736,0.652847428,8.956547851,1
0.316728738,0.804258644,0.83546566,0.319574595,0.753424383,16.31952745,0
0.341036813,0.533865794,0.307294215,0.147816153,0.913766969,12.72304147,1
0.043064424,0.14703202,0.212793888,0.060098175,0.435508574,7.249289042,1
0.660734048,0.280407853,0.096852241,0.397190396,0.018209117,12.29090109,1
0.757035077,0.052819091,0.947618352,0.771158352,0.757504267,16.38409553,0
0.289369775,0.111883162,0.015865656,0.027932287,0.534318879,9.024625854,1
0.722828607,0.111071563,0.045143566,0.566283928,0.685783326,15.11414089,0
0.602370235,0.089409571,0.30272043,0.228674405,0.022656705,4.76919765,1
0.796846221,0.038065659,0.054167884,0.194114316,0.608022711,9.412524234,1
0.417596361,0.425183655,0.939999796,0.949321592,0.498685014,21.99114042,0
0.675815453,0.394887746,0.403882928,0.745564894,0.404155001,17.00968174,0
0.114237853,0.141278615,0.708604056,0.411756938,0.076210619,5.23734866,1
0.499054765,0.428169783,0.26676394,0.099986225,0.176041433,9.038206554,1
0.097589845,0.641199352,0.430166595,0.8774524,0.671345864,14.89119555,0
0.075873356,0.363556557,0.700271098,0.573777889,0.28397172,6.973249846,1
0.933006947,0.272556283,0.986582189,0.435007741,0.422346456,18.52888589,0
0.926669699,0.034441366,0.459980613,0.680924267,0.568549199,12.50687195,1
0.542742944,0.489778034,0.32140067,0.687310922,0.291896481,18.19460356,0
0.535193449,0.346194305,0.185591713,0.907537777,0.13983621,16.71900002,0
0.063205596,0.953487908,0.416070799,0.442643582,0.413941948,9.022453974,1
0.667080621,0.610101201,0.015223263,0.71899665,0.477431206,24.8935955,0
0.195994315,0.071491985,0.334114493,0.549761897,0.422915768,9.090985453,1
0.633043338,0.329949978,0.650065676,0.506334848,0.925871568,16.85952644,0
0.934860864,0.479872369,0.037863631,0.070048834,0.160922688,16.76466506,0
0.883320925,0.30613087,0.722602482,0.890300696,0.854467318,21.29490566,0
0.56478413,0.956269036,0.729525958,0.88575678,0.228660217,21.81055635,0
0.932383767,0.152301048,0.959919697,0.58267333,0.646100545,17.35348403,0
0.647343969,0.776445349,0.681097903,0.273834706,0.54197343,15.89351607,0
0.688750272,0.42775153,0.15910046,0.73694453,0.743553204,22.3877405,0
0.655168058,0.616821771,0.017937154,0.372118253,0.784693761,21.28959391,0
0.971534553,0.652175817,0.230024336,0.280331559,0.347565812,14.17492207,1
0.006923981,0.211740255,0.712372419,0.420853078,0.409404359,7.390732514,1
0.153256633,0.344721409,0.720287292,0.152822441,0.080520884,4.407622099,1
0.832038169,0.658187615,0.271894887,0.491009573,0.416346801,17.28107142,0
0.565016874,0.242047522,0.360044617,0.209515257,0.860668029,11.08795319,1
0.026835988,0.767560269,0.420728074,0.18174085,0.088214407,2.216392715,1
0.12724431,0.877694715,0.051124401,0.3040657,0.440567713,10.77028682,1
0.749684939,0.867117667,0.173930228,0.380092781,0.102526822,15.09752416,0
0.348151395,0.406173764,0.243864196,0.201591422,0.040682044,7.071846797,1
0.839787035,0.759798567,0.193053281,0.187602777,0.65819538,14.33615152,1
0.017182386,0.959536134,0.815701236,0.213162583,0.681053707,8.318943476,1
0.347078638,0.870633857,0.706438828,0.147060158,0.489136122,13.0313224,1
