@RELATION seismic-bumps

@ATTRIBUTE 'seismic' {'a','b'}
@ATTRIBUTE 'seismoacoustic' {'a','b','c'}
@ATTRIBUTE 'shift' {'N','W'}
@ATTRIBUTE 'genergy' real
@ATTRIBUTE 'gimpuls' real
@ATTRIBUTE 'goenergy' real
@ATTRIBUTE 'goimpuls' real
@ATTRIBUTE 'ghazard' {'a','b','c'}
@ATTRIBUTE 'nbumps' real
@ATTRIBUTE 'nbumps2' real
@ATTRIBUTE 'nbumps3' real
@ATTRIBUTE 'nbumps4' real
@ATTRIBUTE 'nbumps5' real
@ATTRIBUTE 'nbumps6' real
@ATTRIBUTE 'nbumps7' real
@ATTRIBUTE 'nbumps89' real
@ATTRIBUTE 'senergy' real
@ATTRIBUTE 'maxenergy' real
@ATTRIBUTE 'class' {'0','1'}

@DATA
'a','b','N',16060.0,335.0,83.0,74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',59840.0,696.0,124.0,7.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6300.0,6000.0,'1'
'a','b','W',40480.0,639.0,51.0,-2.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',34660.0,516.0,23.0,-20.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',35800.0,722.0,27.0,11.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',10600.0,268.0,2.0,-29.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',8620.0,172.0,-17.0,-55.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',8690.0,92.0,-12.0,-74.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','b','W',20760.0,326.0,-32.0,-49.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',24360.0,444.0,-20.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',19910.0,568.0,-42.0,-3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',36680.0,513.0,47.0,3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',14020.0,251.0,50.0,-22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6130.0,111.0,-28.0,-59.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',48390.0,532.0,104.0,16.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',22010.0,380.0,-11.0,-16.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',17290.0,278.0,-30.0,-39.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'b','b','W',24750.0,548.0,-8.0,21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',63670.0,846.0,138.0,86.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',42700.0,700.0,53.0,49.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'b','b','W',59950.0,815.0,105.0,67.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',31430.0,484.0,-10.0,-11.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',28360.0,434.0,-19.0,-20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',14710.0,321.0,-58.0,-42.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','W',20660.0,335.0,-42.0,-39.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'b','a','W',24100.0,392.0,-31.0,-29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12070.0,296.0,0.0,20.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,'0'
'a','a','N',8440.0,261.0,-30.0,6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',15870.0,312.0,31.0,26.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','N',12400.0,313.0,9.0,28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6160.0,258.0,-46.0,6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',7160.0,228.0,-6.0,-4.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',14010.0,340.0,-53.0,-32.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'a','a','W',23190.0,368.0,-22.0,-27.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',56550.0,1092.0,93.0,120.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','c','N',24620.0,490.0,222.0,106.0,'c',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','c','W',40750.0,725.0,3.0,18.0,'c',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','c','W',37660.0,658.0,-5.0,7.0,'c',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','c','W',63410.0,767.0,57.0,21.0,'c',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'a','c','W',124850.0,1014.0,191.0,53.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','c','W',57440.0,538.0,27.0,-23.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','c','W',39900.0,984.0,-12.0,41.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'b','c','W',45020.0,936.0,-1.0,35.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'b','b','W',49030.0,1026.0,71.0,34.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',56900.0,761.0,98.0,-4.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,2000.0,'0'
'b','a','W',29480.0,510.0,-7.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',99010.0,1360.0,82.0,62.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4200.0,2000.0,'1'
'b','b','W',68690.0,1038.0,37.0,-17.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',24020.0,462.0,-4.0,-26.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',49120.0,485.0,96.0,-3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'a','b','W',48050.0,531.0,92.0,6.0,'a',2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,205000.0,200000.0,'0'
'b','b','W',17720.0,266.0,-32.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',33780.0,525.0,18.0,17.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',17880.0,237.0,-40.0,-47.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','a','W',10530.0,177.0,-67.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',47700.0,535.0,48.0,22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',7810.0,236.0,-76.0,-46.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',4560.0,112.0,-63.0,-54.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1620.0,55.0,-85.0,-72.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','a','W',12220.0,249.0,-54.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',4380.0,134.0,-60.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',11660.0,209.0,-47.0,-43.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',10730.0,542.0,16.0,30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',24320.0,427.0,56.0,51.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',6940.0,186.0,-39.0,-17.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','N',5120.0,121.0,-55.0,-46.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9070.0,195.0,-11.0,4.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','a','N',6970.0,154.0,-33.0,-25.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',81410.0,785.0,432.0,151.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',63760.0,195.0,-73.0,-65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',48990.0,194.0,-27.0,-3.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','W',166180.0,448.0,-30.0,-19.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','b','N',22890.0,81.0,-63.0,-58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',395110.0,1043.0,46.0,40.0,'a',3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6000.0,2000.0,'0'
'a','b','W',309010.0,983.0,15.0,38.0,'b',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.0,1000.0,'0'
'a','a','N',50580.0,134.0,15.0,-18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',37360.0,171.0,-21.0,0.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','W',227990.0,734.0,-52.0,-59.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4300.0,4000.0,'0'
'a','a','N',19500.0,80.0,-51.0,-51.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','b','W',226790.0,717.0,2.0,0.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',49910.0,208.0,61.0,61.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','W',328050.0,707.0,51.0,0.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','W',336600.0,984.0,-32.0,-34.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','N',270490.0,865.0,83.0,78.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',278230.0,1060.0,-31.0,-18.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,'0'
'a','a','W',788230.0,1484.0,-1.0,-1.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','c','W',1124850.0,2153.0,37.0,39.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3900.0,2000.0,'0'
'a','b','N',94110.0,314.0,-76.0,-58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',641120.0,1571.0,-17.0,6.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','a','W',2052510.0,3635.0,55.0,46.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','a','W',1138340.0,2106.0,-20.0,-20.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11000.0,9000.0,'0'
'a','a','W',628360.0,636.0,-37.0,-58.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2300.0,2000.0,'0'
'a','b','N',195510.0,321.0,-61.0,-57.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','b','W',943300.0,987.0,-23.0,-30.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1400.0,1000.0,'0'
'b','a','W',542890.0,1623.0,-51.0,-14.0,'a',3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,25000.0,20000.0,'0'
'a','a','W',811060.0,2877.0,45.0,28.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,700.0,'0'
'b','a','W',649840.0,2256.0,6.0,17.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8400.0,7000.0,'1'
'b','a','W',388530.0,1539.0,-11.0,-11.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3200.0,3000.0,'1'
'b','a','W',292040.0,1233.0,-33.0,-29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',394660.0,1764.0,-2.0,8.0,'a',3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35900.0,30000.0,'1'
'b','a','W',464220.0,1808.0,16.0,10.0,'a',2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40700.0,40000.0,'0'
'a','a','W',268170.0,1352.0,-41.0,-35.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'1'
'b','a','W',206610.0,1421.0,-7.0,1.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4200.0,4000.0,'1'
'b','a','W',244480.0,1576.0,11.0,12.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,51200.0,50000.0,'0'
'b','a','W',609620.0,2344.0,11.0,-22.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,500.0,'1'
'b','a','N',136810.0,746.0,-41.0,-47.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40000.0,40000.0,'0'
'a','b','W',511560.0,2205.0,-9.0,-10.0,'a',5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9700.0,5000.0,'0'
'a','a','N',4150.0,67.0,-95.0,-87.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',94740.0,732.0,-79.0,-73.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21000.0,20000.0,'0'
'b','a','W',54050.0,373.0,-14.0,-31.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9400.0,6000.0,'0'
'b','a','W',45170.0,557.0,9.0,59.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,70700.0,70000.0,'0'
'a','b','W',17660.0,224.0,-41.0,-27.0,'a',5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9900.0,4000.0,'1'
'b','b','W',46810.0,552.0,28.0,47.0,'a',3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27500.0,20000.0,'0'
'a','a','N',4630.0,89.0,-56.0,-42.0,'a',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,'1'
'b','a','N',3250.0,68.0,-67.0,-54.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30000.0,30000.0,'1'
'b','a','W',30460.0,457.0,-39.0,-36.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,70600.0,70000.0,'0'
'b','b','W',39700.0,805.0,-17.0,5.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8700.0,5000.0,'1'
'a','a','N',6530.0,38.0,-72.0,-92.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,'0'
'b','b','W',31620.0,208.0,-64.0,-45.0,'a',2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40400.0,40000.0,'1'
'b','b','W',42390.0,356.0,-48.0,-7.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6600.0,3000.0,'0'
'a','a','N',7570.0,69.0,69.0,67.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'1'
'a','b','W',20160.0,262.0,-40.0,-39.0,'a',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,800.0,'0'
'a','a','W',23630.0,294.0,-20.0,-29.0,'a',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,900.0,'0'
'b','a','W',40150.0,525.0,33.0,40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',28520.0,483.0,-19.0,5.0,'b',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,700.0,'1'
'a','b','W',81410.0,441.0,-19.0,-56.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10200.0,9000.0,'1'
'a','b','W',150220.0,709.0,53.0,-25.0,'a',2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23000.0,20000.0,'0'
'b','a','W',32310.0,194.0,-56.0,-49.0,'a',4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,28400.0,20000.0,'0'
'a','a','W',34980.0,296.0,-29.0,5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',34820.0,270.0,-22.0,-6.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','W',29150.0,259.0,0.0,18.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'1'
'a','b','W',31390.0,376.0,-7.0,18.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6000.0,4000.0,'1'
'a','a','W',25650.0,157.0,2.0,-42.0,'a',4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16900.0,8000.0,'0'
'a','a','W',48530.0,485.0,90.0,87.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1000.0,'0'
'a','a','W',45080.0,468.0,3.0,-6.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,'0'
'a','a','W',50090.0,699.0,-5.0,19.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12600.0,7000.0,'1'
'a','b','N',23000.0,157.0,-28.0,-17.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','b','W',92760.0,967.0,-42.0,-31.0,'b',5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,65800.0,60000.0,'0'
'b','a','W',195950.0,1913.0,38.0,40.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,1000.0,'0'
'b','a','W',166220.0,1762.0,7.0,20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'a','a','N',4610.0,78.0,-68.0,-55.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',27830.0,190.0,-79.0,-90.0,'a',4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19000.0,8000.0,'0'
'a','a','W',44320.0,269.0,-64.0,-85.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,'0'
'a','a','W',18240.0,87.0,-53.0,-72.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,2000.0,'0'
'a','b','W',42470.0,326.0,26.0,42.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,700.0,'0'
'a','b','W',15930.0,177.0,-57.0,-29.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2600.0,2000.0,'0'
'a','b','W',60340.0,495.0,68.0,96.0,'a',5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12500.0,8000.0,'0'
'a','b','W',19170.0,158.0,-44.0,-46.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4500.0,4000.0,'0'
'a','b','W',33800.0,316.0,-5.0,2.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3400.0,3000.0,'0'
'a','a','N',4760.0,94.0,-23.0,37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3860.0,77.0,-38.0,12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',26290.0,104.0,-6.0,-67.0,'a',5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,25300.0,20000.0,'0'
'a','a','N',290.0,3.0,-67.0,-92.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','N',67480.0,141.0,-10.0,-44.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2800.0,2000.0,'0'
'a','b','W',197620.0,406.0,19.0,-16.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',73930.0,94.0,-55.0,-76.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'a','a','N',42300.0,55.0,37.0,-10.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','b','W',121520.0,247.0,-25.0,-26.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','b','W',362360.0,575.0,122.0,93.0,'b',4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10400.0,7000.0,'0'
'a','a','W',48630.0,126.0,-48.0,-35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',12270.0,24.0,-52.0,-62.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',44790.0,57.0,74.0,-3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',29500.0,92.0,-21.0,6.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','N',21730.0,56.0,37.0,18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',11230.0,27.0,2.0,-32.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',13080.0,42.0,14.0,5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',9350.0,44.0,-20.0,10.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',11500.0,35.0,13.0,-30.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3410.0,16.0,-66.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3760.0,22.0,-46.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1480.0,7.0,-54.0,-82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2290.0,6.0,-7.0,-85.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4080.0,19.0,73.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',590.0,11.0,-74.0,-72.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3310.0,17.0,33.0,-58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3100.0,22.0,4.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2440.0,16.0,-27.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4310.0,66.0,83.0,65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',7560.0,133.0,-34.0,-47.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','W',103380.0,2701.0,193.0,187.0,'a',1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200000.0,200000.0,'0'
'b','a','W',63560.0,317.0,198.0,-33.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',31010.0,512.0,45.0,7.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',15300.0,295.0,-40.0,-41.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',24570.0,327.0,-4.0,-35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10070.0,243.0,-6.0,0.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
